# KIT-IMK-IFU Flux Measurement Fundamentals course material (TERENO GAP site subset).
#
# Columns:
# MODELTIME 	: UTC time at the start of a measurement period of 30-min.
# NEE  		: Net Ecosystem Exchange, in umol m-2 s-1
# soiltemp_Avg 	: Soil temperature at ...m in degrees Celcius
# PAR_Avg 		: Q_PPFD in umol m-2 s-1
#
# Contact: Matthias Zeeman <matthias.zeeman@kit.edu>
# Version: 20140805
#
"MODELTIME","Flag.ustar","Flag.wCO2","NEE","soiltemp_Avg","PAR_Avg"
2013-10-27 14:00:00,1,1,0.8,10.3,153.9
2013-10-27 14:30:00,0,1,3.64,10.3,107.5
2013-10-27 15:00:00,0,0,4.2,10.4,28
2013-10-27 15:30:00,1,2,-9999,10.5,0.1
2013-10-27 16:00:00,1,2,-9999,10.6,0
2013-10-27 16:30:00,1,2,-9999,10.6,0
2013-10-27 17:00:00,1,2,-9999,10.6,0
2013-10-27 17:30:00,1,2,-9999,10.6,0
2013-10-27 18:00:00,1,2,-9999,10.6,0
2013-10-27 18:30:00,0,1,5.73,10.6,0
2013-10-27 19:00:00,1,1,2.03,10.6,0
2013-10-27 19:30:00,1,2,-9999,10.5,0
2013-10-27 20:00:00,1,1,0.53,10.5,0
2013-10-27 20:30:00,1,2,-9999,10.5,0
2013-10-27 21:00:00,1,1,9.65,10.5,0
2013-10-27 21:30:00,1,1,27.58,10.5,0
2013-10-27 22:00:00,1,2,-9999,10.5,0
2013-10-27 22:30:00,1,1,5.89,10.5,0
2013-10-27 23:00:00,0,2,-9999,10.5,0
2013-10-27 23:30:00,1,2,-9999,10.5,0
2013-10-28 00:00:00,1,2,-9999,10.4,0
2013-10-28 00:30:00,1,2,-9999,10.4,0
2013-10-28 01:00:00,1,2,-9999,10.4,0
2013-10-28 01:30:00,1,2,-9999,10.4,0
2013-10-28 02:00:00,1,2,-9999,10.3,0
2013-10-28 02:30:00,1,2,-9999,10.3,0
2013-10-28 03:00:00,2,2,-9999,10.3,0
2013-10-28 03:30:00,1,2,-9999,10.2,0
2013-10-28 04:00:00,1,2,-9999,10.1,0
2013-10-28 04:30:00,1,2,-9999,10.1,0
2013-10-28 05:00:00,2,2,-9999,10,0
2013-10-28 05:30:00,1,2,-9999,9.9,12.7
2013-10-28 06:00:00,1,2,-9999,9.9,45.7
2013-10-28 06:30:00,1,2,-9999,9.8,119.5
2013-10-28 07:00:00,0,2,-9999,9.8,211.7
2013-10-28 07:30:00,0,2,-9999,9.8,266.6
2013-10-28 08:00:00,1,2,-9999,9.8,243.1
2013-10-28 08:30:00,1,2,-9999,9.8,517.2
2013-10-28 09:00:00,1,2,-9999,9.9,682.1
2013-10-28 09:30:00,0,1,-1.06,9.9,886.7
2013-10-28 10:00:00,0,0,-2.04,10,1153.1
2013-10-28 10:30:00,0,0,-1.63,10.2,1273.3
2013-10-28 11:00:00,1,2,-9999,10.3,1232.7
2013-10-28 11:30:00,1,1,-1.2,10.4,1180.3
2013-10-28 12:00:00,1,2,-9999,10.5,1090.6
2013-10-28 12:30:00,1,1,-1.26,10.6,972.8
2013-10-28 13:00:00,0,2,-9999,10.8,695.8
2013-10-28 13:30:00,0,0,-1.56,10.9,651.7
2013-10-28 14:00:00,1,1,3.34,11.1,473
2013-10-28 14:30:00,1,1,4.04,11.2,282.8
2013-10-28 15:00:00,0,0,8.58,11.3,55
2013-10-28 15:30:00,0,1,10.84,11.3,1.7
2013-10-28 16:00:00,1,2,-9999,11.3,0
2013-10-28 16:30:00,1,2,-9999,11.3,0
2013-10-28 17:00:00,1,1,6.26,11.2,0
2013-10-28 17:30:00,1,2,-9999,11.2,0
2013-10-28 18:00:00,1,2,-9999,11.1,0
2013-10-28 18:30:00,1,1,-5.22,11,0
2013-10-28 19:00:00,1,1,3.76,10.9,0
2013-10-28 19:30:00,1,1,3.8,10.8,0
2013-10-28 20:00:00,1,1,12.67,10.8,0
2013-10-28 20:30:00,0,2,-9999,10.7,0
2013-10-28 21:00:00,1,2,-9999,10.6,0
2013-10-28 21:30:00,1,1,10.96,10.5,0
2013-10-28 22:00:00,1,1,-2.51,10.4,0
2013-10-28 22:30:00,1,2,-9999,10.3,0
2013-10-28 23:00:00,1,2,-9999,10.2,0
2013-10-28 23:30:00,1,1,-16.33,10.1,0
2013-10-29 00:00:00,1,1,-9999,10,0
2013-10-29 00:30:00,1,2,-9999,9.9,0
2013-10-29 01:00:00,1,2,-9999,9.9,0.1
2013-10-29 01:30:00,1,2,-9999,9.8,1
2013-10-29 02:00:00,0,2,-9999,9.8,0
2013-10-29 02:30:00,0,1,7.96,9.8,0
2013-10-29 03:00:00,1,1,3.51,9.8,0
2013-10-29 03:30:00,0,0,2.36,9.7,0
2013-10-29 04:00:00,0,1,3.54,9.7,0
2013-10-29 04:30:00,0,2,-9999,9.7,0
2013-10-29 05:00:00,0,2,-9999,9.7,0
2013-10-29 05:30:00,1,2,-9999,9.7,2.1
2013-10-29 06:00:00,1,2,-9999,9.7,7.8
2013-10-29 06:30:00,1,2,-9999,9.7,25.4
2013-10-29 07:00:00,1,2,-9999,9.7,39.2
2013-10-29 07:30:00,1,2,-9999,9.7,69.3
2013-10-29 08:00:00,1,2,-9999,9.7,130.8
2013-10-29 08:30:00,0,2,-9999,9.7,150
2013-10-29 09:00:00,0,2,-9999,9.8,133.4
2013-10-29 09:30:00,0,2,-9999,9.8,372.6
2013-10-29 10:00:00,0,2,-9999,9.8,513.4
2013-10-29 10:30:00,0,2,-9999,9.9,429.3
2013-10-29 11:00:00,1,2,-9999,9.9,496.5
2013-10-29 11:30:00,0,2,-9999,10,630.5
2013-10-29 12:00:00,0,0,-6.34,10.1,365.9
2013-10-29 12:30:00,0,0,-2.95,10.2,274.3
2013-10-29 13:00:00,1,1,-2.93,10.2,256.9
2013-10-29 13:30:00,0,0,-2.65,10.2,188.6
2013-10-29 14:00:00,1,1,-0.92,10.3,96.3
2013-10-29 14:30:00,1,2,-9999,10.3,28.9
2013-10-29 15:00:00,0,0,2.34,10.3,8
2013-10-29 15:30:00,0,2,-9999,10.3,0
2013-10-29 16:00:00,0,2,-9999,10.3,0
2013-10-29 16:30:00,0,2,-9999,10.3,0
2013-10-29 17:00:00,1,2,-9999,10.3,0
2013-10-29 17:30:00,1,2,-9999,10.2,0
2013-10-29 18:00:00,0,2,-9999,10.2,0
2013-10-29 18:30:00,1,2,-9999,10.2,0
2013-10-29 19:00:00,1,2,-9999,10.2,0
2013-10-29 19:30:00,1,2,-9999,10.2,0
2013-10-29 20:00:00,0,2,-9999,10.2,0
2013-10-29 20:30:00,1,2,-9999,10.2,0
2013-10-29 21:00:00,1,2,-9999,10.1,0
2013-10-29 21:30:00,1,2,-9999,10.1,0
2013-10-29 22:00:00,1,2,-9999,10.1,0
2013-10-29 22:30:00,1,2,-9999,10.1,0
2013-10-29 23:00:00,1,2,-9999,10.1,0
2013-10-29 23:30:00,2,2,-9999,10,0
2013-10-30 00:00:00,2,2,-9999,10,0
2013-10-30 00:30:00,2,2,-9999,10,0
2013-10-30 01:00:00,2,2,-9999,10,0
2013-10-30 01:30:00,2,2,-9999,10,0
2013-10-30 02:00:00,2,2,-9999,10,0
2013-10-30 02:30:00,1,2,-9999,9.9,0
2013-10-30 03:00:00,2,2,-9999,9.9,0
2013-10-30 03:30:00,2,2,-9999,9.9,0
2013-10-30 04:00:00,2,2,-9999,9.8,0
2013-10-30 04:30:00,2,2,-9999,9.8,0
2013-10-30 05:00:00,2,2,-9999,9.8,0
2013-10-30 05:30:00,2,2,-9999,9.7,7.2
2013-10-30 06:00:00,2,2,-9999,9.7,52.6
2013-10-30 06:30:00,2,2,-9999,9.7,43.6
2013-10-30 07:00:00,2,2,-9999,9.6,54.1
2013-10-30 07:30:00,2,2,-9999,9.6,126
2013-10-30 08:00:00,2,2,-9999,9.6,260.6
2013-10-30 08:30:00,2,2,-9999,9.6,251.8
2013-10-30 09:00:00,1,2,-9999,9.6,387.3
2013-10-30 09:30:00,1,2,-9999,9.6,571.5
2013-10-30 10:00:00,0,2,-9999,9.7,595.9
2013-10-30 10:30:00,0,2,-9999,9.7,550.1
2013-10-30 11:00:00,1,2,-9999,9.8,592.1
2013-10-30 11:30:00,1,2,-9999,9.8,417.7
2013-10-30 12:00:00,1,2,-9999,9.9,404.3
2013-10-30 12:30:00,1,1,-4.82,9.9,429.3
2013-10-30 13:00:00,0,1,-14.27,10,244
2013-10-30 13:30:00,0,0,-2.1,10,132.1
2013-10-30 14:00:00,0,0,0.73,10,98.1
2013-10-30 14:30:00,0,1,0.68,10,66.3
2013-10-30 15:00:00,0,0,1.9,10,15.6
2013-10-30 15:30:00,0,1,1.52,10,0.3
2013-10-30 16:00:00,1,2,-9999,10,0
2013-10-30 16:30:00,1,2,-9999,10,0
2013-10-30 17:00:00,1,1,6.43,10,0
2013-10-30 17:30:00,1,1,2.54,10,0
2013-10-30 18:00:00,1,1,1.65,9.9,0
2013-10-30 18:30:00,1,1,1.46,9.9,0
2013-10-30 19:00:00,1,1,0.39,9.9,0
2013-10-30 19:30:00,1,1,2,9.9,0
2013-10-30 20:00:00,1,1,2.53,9.8,0
2013-10-30 20:30:00,0,0,2.23,9.8,0
2013-10-30 21:00:00,1,2,-9999,9.8,0
2013-10-30 21:30:00,0,0,0.46,9.8,0
2013-10-30 22:00:00,1,2,-9999,9.8,0
2013-10-30 22:30:00,1,2,-9999,9.8,0
2013-10-30 23:00:00,1,1,0.77,9.8,0
2013-10-30 23:30:00,0,2,-9999,9.7,0
2013-10-31 00:00:00,1,1,1.85,9.7,0
2013-10-31 00:30:00,0,2,-9999,9.7,0
2013-10-31 01:00:00,0,2,-9999,9.6,0
2013-10-31 01:30:00,0,1,1.37,9.6,0
2013-10-31 02:00:00,1,1,1.12,9.5,0
2013-10-31 02:30:00,0,0,0.46,9.5,0
2013-10-31 03:00:00,0,0,3.37,9.4,0
2013-10-31 03:30:00,1,1,1.97,9.4,0
2013-10-31 04:00:00,1,1,4.07,9.4,0
2013-10-31 04:30:00,1,2,-9999,9.4,0
2013-10-31 05:00:00,1,1,0.56,9.4,0
2013-10-31 05:30:00,0,2,-9999,9.3,9.1
2013-10-31 06:00:00,1,2,-9999,9.3,71.9
2013-10-31 06:30:00,0,0,0.73,9.3,115.6
2013-10-31 07:00:00,1,2,-9999,9.2,101.1
2013-10-31 07:30:00,1,1,0.35,9.2,105.8
2013-10-31 08:00:00,1,2,-9999,9.2,134.4
2013-10-31 08:30:00,1,1,0.71,9.2,456.6
2013-10-31 09:00:00,1,2,-9999,9.2,435.1
2013-10-31 09:30:00,1,1,-1.03,9.2,752.5
2013-10-31 10:00:00,0,1,0.08,9.2,1172.4
2013-10-31 10:30:00,0,0,-4.58,9.2,974.3
2013-10-31 11:00:00,0,0,-5.56,9.2,781.5
2013-10-31 11:30:00,0,0,-6.54,9.3,825.2
2013-10-31 12:00:00,0,0,-6.52,9.3,1029.9
2013-10-31 12:30:00,0,0,-5.67,9.3,721.8
2013-10-31 13:00:00,0,0,-3.44,9.3,458
2013-10-31 13:30:00,0,0,-2.79,9.3,162.1
2013-10-31 14:00:00,0,0,-1.15,9.3,82.1
2013-10-31 14:30:00,0,0,0.99,9.3,35.5
2013-10-31 15:00:00,0,0,1.23,9.2,18.1
2013-10-31 15:30:00,0,1,-1.18,9.2,2
2013-10-31 16:00:00,1,1,1.76,9.2,0
2013-10-31 16:30:00,0,0,1.61,9.2,0
2013-10-31 17:00:00,1,1,2.05,9.2,0
2013-10-31 17:30:00,1,0,1.7,9.2,0
2013-10-31 18:00:00,1,1,4.49,9.2,0
2013-10-31 18:30:00,1,1,1.54,9.2,0
2013-10-31 19:00:00,1,2,-9999,9.1,0
2013-10-31 19:30:00,1,1,2.5,9.1,0
2013-10-31 20:00:00,1,1,1.47,9.1,0
2013-10-31 20:30:00,1,2,-9999,9.1,0
2013-10-31 21:00:00,1,2,-9999,9,0
2013-10-31 21:30:00,1,2,-9999,9,0
2013-10-31 22:00:00,1,1,-17.73,9,0
2013-10-31 22:30:00,1,2,-9999,8.9,0.2
2013-10-31 23:00:00,0,2,-9999,8.9,0
2013-10-31 23:30:00,1,2,-9999,8.8,0
2013-11-01 00:00:00,1,2,-9999,8.8,0
2013-11-01 00:30:00,0,1,6.52,8.8,0
2013-11-01 01:00:00,1,2,-9999,8.8,0
2013-11-01 01:30:00,0,2,-9999,8.8,0
2013-11-01 02:00:00,1,2,-9999,8.8,0
2013-11-01 02:30:00,1,2,-9999,8.7,0
2013-11-01 03:00:00,1,2,-9999,8.7,0
2013-11-01 03:30:00,1,2,-9999,8.6,0
2013-11-01 04:00:00,1,2,-9999,8.6,0
2013-11-01 04:30:00,1,2,-9999,8.5,0
2013-11-01 05:00:00,0,2,-9999,8.4,0
2013-11-01 05:30:00,1,2,-9999,8.3,28.1
2013-11-01 06:00:00,1,2,-9999,8.3,104.6
2013-11-01 06:30:00,1,2,-9999,8.2,122.1
2013-11-01 07:00:00,1,2,-9999,8.2,160.1
2013-11-01 07:30:00,1,2,-9999,8.2,189.7
2013-11-01 08:00:00,1,2,-9999,8.2,290.7
2013-11-01 08:30:00,1,2,-9999,8.2,560.8
2013-11-01 09:00:00,1,2,-9999,8.3,564.1
2013-11-01 09:30:00,1,2,-9999,8.3,620.9
2013-11-01 10:00:00,0,0,-1.19,8.4,637.5
2013-11-01 10:30:00,0,1,-4.36,8.5,630.6
2013-11-01 11:00:00,1,0,-5.12,8.6,540
2013-11-01 11:30:00,1,1,-3.32,8.7,557.4
2013-11-01 12:00:00,0,0,-0.35,8.8,465.8
2013-11-01 12:30:00,1,1,-2.22,8.9,350.2
2013-11-01 13:00:00,0,1,-5.4,9,295.1
2013-11-01 13:30:00,1,1,-0.72,9.1,216.4
2013-11-01 14:00:00,1,1,0.23,9.1,117.8
2013-11-01 14:30:00,1,1,2.05,9.2,61.8
2013-11-01 15:00:00,1,1,5.47,9.3,20.4
2013-11-01 15:30:00,1,1,0.29,9.3,0.1
2013-11-01 16:00:00,1,1,2.24,9.3,0
2013-11-01 16:30:00,1,1,0.61,9.3,0
2013-11-01 17:00:00,1,2,-9999,9.3,0
2013-11-01 17:30:00,1,1,3.43,9.3,0
2013-11-01 18:00:00,1,2,-9999,9.3,0
2013-11-01 18:30:00,1,1,9.28,9.3,0
2013-11-01 19:00:00,1,2,-9999,9.2,0
2013-11-01 19:30:00,1,2,-9999,9.2,0
2013-11-01 20:00:00,1,2,-9999,9.2,0
2013-11-01 20:30:00,1,1,4.83,9.2,0
2013-11-01 21:00:00,1,1,-13.74,9.1,0
2013-11-01 21:30:00,1,2,-9999,9.1,0
2013-11-01 22:00:00,1,2,-9999,9.1,0
2013-11-01 22:30:00,1,2,-9999,9,0
2013-11-01 23:00:00,1,1,5.81,9,0
2013-11-01 23:30:00,1,2,-9999,9,0
2013-11-02 00:00:00,1,2,-9999,8.9,0
2013-11-02 00:30:00,1,1,-4.64,8.9,0
2013-11-02 01:00:00,1,1,2.6,8.9,0
2013-11-02 01:30:00,1,1,-1.81,8.9,0
2013-11-02 02:00:00,1,1,2.25,8.8,0
2013-11-02 02:30:00,1,2,-9999,8.8,0
2013-11-02 03:00:00,1,2,-9999,8.8,0
2013-11-02 03:30:00,0,1,-3.24,8.8,0
2013-11-02 04:00:00,1,1,6.3,8.8,0
2013-11-02 04:30:00,1,1,3.92,8.8,0
2013-11-02 05:00:00,2,0,0.69,8.8,0.2
2013-11-02 05:30:00,0,1,7.26,8.8,6.2
2013-11-02 06:00:00,1,1,6.47,8.8,26.6
2013-11-02 06:30:00,2,2,-9999,8.8,76.5
2013-11-02 07:00:00,0,2,-9999,8.8,108.3
2013-11-02 07:30:00,1,2,-9999,8.8,100.8
2013-11-02 08:00:00,1,2,-9999,8.8,206.1
2013-11-02 08:30:00,1,2,-9999,8.8,245
2013-11-02 09:00:00,1,1,-9999,8.9,312.1
2013-11-02 09:30:00,1,1,-3.41,8.9,500.4
2013-11-02 10:00:00,1,1,-6.57,9,627.1
2013-11-02 10:30:00,1,1,-16.52,9,1170
2013-11-02 11:00:00,1,0,-5.22,9.1,1134.3
2013-11-02 11:30:00,0,0,-3.55,9.2,1096.4
2013-11-02 12:00:00,1,1,0.09,9.2,893.5
2013-11-02 12:30:00,1,2,-9999,9.4,684.6
2013-11-02 13:00:00,2,2,-9999,9.5,326.9
2013-11-02 13:30:00,0,0,3.54,9.6,243
2013-11-02 14:00:00,0,0,4.6,9.6,230.4
2013-11-02 14:30:00,0,0,6.3,9.7,111.9
2013-11-02 15:00:00,0,0,8.8,9.8,32.5
2013-11-02 15:30:00,1,2,-9999,9.8,0
2013-11-02 16:00:00,1,1,1.5,9.8,0
2013-11-02 16:30:00,1,2,-9999,9.8,0
2013-11-02 17:00:00,1,2,-9999,9.8,0
2013-11-02 17:30:00,1,1,-5.75,9.7,0
2013-11-02 18:00:00,1,2,-9999,9.7,0
2013-11-02 18:30:00,1,2,-9999,9.6,0
2013-11-02 19:00:00,1,2,-9999,9.5,0
2013-11-02 19:30:00,1,2,-9999,9.5,0
2013-11-02 20:00:00,1,1,-16.45,9.4,0
2013-11-02 20:30:00,1,2,-9999,9.3,0
2013-11-02 21:00:00,0,2,-9999,9.3,0
2013-11-02 21:30:00,2,2,-9999,9.2,0
2013-11-02 22:00:00,1,2,-9999,9.2,0
2013-11-02 22:30:00,1,2,-9999,9.1,0
2013-11-02 23:00:00,1,2,-9999,9.1,0
2013-11-02 23:30:00,1,1,20.04,9.1,0
2013-11-03 00:00:00,1,2,-9999,9,0
2013-11-03 00:30:00,1,2,-9999,9,0
2013-11-03 01:00:00,1,2,-9999,9,0
2013-11-03 01:30:00,1,1,3,9,0
2013-11-03 02:00:00,1,2,-9999,9,0
2013-11-03 02:30:00,1,1,2.79,9,0
2013-11-03 03:00:00,0,1,10.57,9,0.2
2013-11-03 03:30:00,0,2,-9999,9,0.3
2013-11-03 04:00:00,2,2,-9999,9,0
2013-11-03 04:30:00,2,2,-9999,8.9,0
2013-11-03 05:00:00,2,2,-9999,8.9,0
2013-11-03 05:30:00,2,2,-9999,8.9,2.9
2013-11-03 06:00:00,2,2,-9999,8.9,49.3
2013-11-03 06:30:00,2,2,-9999,9,214
2013-11-03 07:00:00,2,2,-9999,9,160.8
2013-11-03 07:30:00,2,2,-9999,9,149.7
2013-11-03 08:00:00,2,2,-9999,9,89
2013-11-03 08:30:00,2,2,-9999,9,86.3
2013-11-03 09:00:00,2,2,-9999,9,128.8
2013-11-03 09:30:00,2,2,-9999,9,41.9
2013-11-03 10:00:00,2,2,-9999,9,45.8
2013-11-03 10:30:00,2,2,-9999,9,82.3
2013-11-03 11:00:00,2,2,-9999,9,136.8
2013-11-03 11:30:00,2,2,-9999,9,348.8
2013-11-03 12:00:00,2,2,-9999,9,346.3
2013-11-03 12:30:00,0,2,-9999,9,388.6
2013-11-03 13:00:00,0,2,-9999,9,249.5
2013-11-03 13:30:00,0,0,-3.2,9,232.4
2013-11-03 14:00:00,0,1,-3.32,9,140.9
2013-11-03 14:30:00,0,2,-9999,9,70.5
2013-11-03 15:00:00,0,2,-9999,9,22.2
2013-11-03 15:30:00,0,2,-9999,8.9,0
2013-11-03 16:00:00,1,2,-9999,8.8,0
2013-11-03 16:30:00,1,1,-7.98,8.7,0
2013-11-03 17:00:00,1,2,-9999,8.6,0
2013-11-03 17:30:00,1,2,-9999,8.6,0
2013-11-03 18:00:00,1,2,-9999,8.5,0
2013-11-03 18:30:00,1,2,-9999,8.4,0
2013-11-03 19:00:00,1,2,-9999,8.3,0
2013-11-03 19:30:00,1,2,-9999,8.3,0
2013-11-03 20:00:00,1,2,-9999,8.2,0
2013-11-03 20:30:00,1,2,-9999,8.1,0
2013-11-03 21:00:00,1,2,-9999,8,0
2013-11-03 21:30:00,0,2,-9999,8,0
2013-11-03 22:00:00,1,2,-9999,7.9,0
2013-11-03 22:30:00,1,2,-9999,7.9,0
2013-11-03 23:00:00,1,2,-9999,7.8,0
2013-11-03 23:30:00,1,2,-9999,7.7,0
2013-11-04 00:00:00,1,2,-9999,7.7,0
2013-11-04 00:30:00,1,2,-9999,7.6,0
2013-11-04 01:00:00,1,2,-9999,7.6,0
2013-11-04 01:30:00,1,2,-9999,7.5,0
2013-11-04 02:00:00,1,2,-9999,7.5,2.9
2013-11-04 02:30:00,1,2,-9999,7.4,0
2013-11-04 03:00:00,0,2,-9999,7.4,0
2013-11-04 03:30:00,1,2,-9999,7.4,0
2013-11-04 04:00:00,1,1,4.6,7.3,0
2013-11-04 04:30:00,0,1,2.26,7.3,0
2013-11-04 05:00:00,1,1,-1.91,7.2,0
2013-11-04 05:30:00,1,1,-1.19,7.2,3.6
2013-11-04 06:00:00,1,2,-9999,7.2,43.5
2013-11-04 06:30:00,1,2,-9999,7.1,131.4
2013-11-04 07:00:00,1,1,-4.22,7.1,211.2
2013-11-04 07:30:00,0,1,-1.67,7.1,233.7
2013-11-04 08:00:00,0,2,-9999,7.1,302.2
2013-11-04 08:30:00,0,2,-9999,7.1,403.3
2013-11-04 09:00:00,1,1,-3.12,7.1,581.7
2013-11-04 09:30:00,0,0,-5.22,7.1,635
2013-11-04 10:00:00,0,0,-3.35,7.1,689.8
2013-11-04 10:30:00,0,1,-4.94,7.2,674.9
2013-11-04 11:00:00,1,1,-1.38,7.3,1083.7
2013-11-04 11:30:00,0,0,-6,7.4,779.3
2013-11-04 12:00:00,0,1,-1.35,7.4,546
2013-11-04 12:30:00,0,0,-3.08,7.5,396.4
2013-11-04 13:00:00,0,0,-3.16,7.6,326.6
2013-11-04 13:30:00,0,1,-2.7,7.7,227.6
2013-11-04 14:00:00,0,1,-1.07,7.7,161.3
2013-11-04 14:30:00,0,0,0.39,7.8,90.9
2013-11-04 15:00:00,0,0,2.9,7.8,24.9
2013-11-04 15:30:00,0,1,12.99,7.8,0
2013-11-04 16:00:00,0,0,14.48,7.8,0
2013-11-04 16:30:00,0,1,7.03,7.8,0
2013-11-04 17:00:00,1,1,2.15,7.8,0
2013-11-04 17:30:00,1,1,0.91,7.8,0
2013-11-04 18:00:00,1,1,0.54,7.8,0
2013-11-04 18:30:00,1,1,1.62,7.8,0
2013-11-04 19:00:00,1,2,-9999,7.8,0
2013-11-04 19:30:00,1,2,-9999,7.8,0
2013-11-04 20:00:00,1,1,0.84,7.8,0
2013-11-04 20:30:00,1,2,-9999,7.8,0
2013-11-04 21:00:00,1,1,7.09,7.8,0
2013-11-04 21:30:00,1,2,-9999,7.8,0
2013-11-04 22:00:00,1,2,-9999,7.8,0
2013-11-04 22:30:00,1,2,-9999,7.8,0
2013-11-04 23:00:00,1,2,-9999,7.8,0
2013-11-04 23:30:00,1,1,1.66,7.8,0
2013-11-05 00:00:00,1,1,6.03,7.8,0
2013-11-05 00:30:00,1,1,0.32,7.8,0
2013-11-05 01:00:00,1,2,-9999,7.7,0
2013-11-05 01:30:00,1,2,-9999,7.7,0
2013-11-05 02:00:00,1,2,-9999,7.7,0
2013-11-05 02:30:00,1,2,-9999,7.7,0
2013-11-05 03:00:00,1,2,-9999,7.7,0
2013-11-05 03:30:00,1,2,-9999,7.7,0
2013-11-05 04:00:00,0,2,-9999,7.7,0
2013-11-05 04:30:00,2,2,-9999,7.7,0
2013-11-05 05:00:00,2,2,-9999,7.6,0
2013-11-05 05:30:00,2,2,-9999,7.6,0.2
2013-11-05 06:00:00,2,2,-9999,7.5,9.2
2013-11-05 06:30:00,2,2,-9999,7.5,45.5
2013-11-05 07:00:00,2,2,-9999,7.4,57.3
2013-11-05 07:30:00,2,2,-9999,7.4,128.5
2013-11-05 08:00:00,2,2,-9999,7.3,272.4
2013-11-05 08:30:00,1,0,-3.87,7.3,230.6
2013-11-05 09:00:00,0,0,-3.98,7.3,487.7
2013-11-05 09:30:00,1,0,-3.77,7.3,747
2013-11-05 10:00:00,1,0,-5.5,7.3,987.3
2013-11-05 10:30:00,1,0,-5.89,7.4,762.3
2013-11-05 11:00:00,1,1,-3.52,7.4,618.7
2013-11-05 11:30:00,0,0,-4.45,7.5,454.9
2013-11-05 12:00:00,1,1,-3.7,7.5,395.3
2013-11-05 12:30:00,1,1,-4.48,7.5,290.9
2013-11-05 13:00:00,1,0,-2.55,7.6,229.7
2013-11-05 13:30:00,0,0,-1.01,7.6,149.7
2013-11-05 14:00:00,0,0,0.85,7.6,132.1
2013-11-05 14:30:00,0,0,1.44,7.7,97.8
2013-11-05 15:00:00,0,1,1,7.7,15.1
2013-11-05 15:30:00,1,1,3.11,7.7,0
2013-11-05 16:00:00,1,1,4.12,7.7,0
2013-11-05 16:30:00,0,2,-9999,7.7,0
2013-11-05 17:00:00,0,2,-9999,7.6,0
2013-11-05 17:30:00,0,2,-9999,7.6,0
2013-11-05 18:00:00,1,1,-3.62,7.5,0
2013-11-05 18:30:00,1,2,-9999,7.5,0
2013-11-05 19:00:00,1,1,-1.36,7.5,0
2013-11-05 19:30:00,1,2,-9999,7.4,0
2013-11-05 20:00:00,1,2,-9999,7.4,0
2013-11-05 20:30:00,1,2,-9999,7.3,0
2013-11-05 21:00:00,1,2,-9999,7.3,0
2013-11-05 21:30:00,0,2,-9999,7.3,0
2013-11-05 22:00:00,1,2,-9999,7.3,0
2013-11-05 22:30:00,1,2,-9999,7.3,0
2013-11-05 23:00:00,1,2,-9999,7.3,0
2013-11-05 23:30:00,1,2,-9999,7.2,0
2013-11-06 00:00:00,2,2,-9999,7.2,0
2013-11-06 00:30:00,2,2,-9999,7.2,0
2013-11-06 01:00:00,1,2,-9999,7.2,0
2013-11-06 01:30:00,1,2,-9999,7.2,0
2013-11-06 02:00:00,1,2,-9999,7.2,0
2013-11-06 02:30:00,1,2,-9999,7.2,0
2013-11-06 03:00:00,1,2,-9999,7.1,0
2013-11-06 03:30:00,1,2,-9999,7.1,0
2013-11-06 04:00:00,1,2,-9999,7.1,0
2013-11-06 04:30:00,0,2,-9999,7.1,0
2013-11-06 05:00:00,1,2,-9999,7.1,0
2013-11-06 05:30:00,1,2,-9999,7.1,0.9
2013-11-06 06:00:00,1,2,-9999,7.1,11.1
2013-11-06 06:30:00,0,2,-9999,7.1,30.4
2013-11-06 07:00:00,0,2,-9999,7.1,53.9
2013-11-06 07:30:00,1,2,-9999,7.1,76.5
2013-11-06 08:00:00,2,2,-9999,7.1,96.9
2013-11-06 08:30:00,1,2,-9999,7.1,131.1
2013-11-06 09:00:00,2,2,-9999,7.1,112
2013-11-06 09:30:00,1,2,-9999,7.1,118.7
2013-11-06 10:00:00,1,2,-9999,7.1,122.5
2013-11-06 10:30:00,1,2,-9999,7.2,119.1
2013-11-06 11:00:00,1,2,-9999,7.2,143.2
2013-11-06 11:30:00,1,2,-9999,7.2,126
2013-11-06 12:00:00,1,2,-9999,7.3,86.5
2013-11-06 12:30:00,2,2,-9999,7.3,67.4
2013-11-06 13:00:00,2,2,-9999,7.3,57.9
2013-11-06 13:30:00,2,2,-9999,7.3,48.7
2013-11-06 14:00:00,2,2,-9999,7.4,33
2013-11-06 14:30:00,2,2,-9999,7.4,15.3
2013-11-06 15:00:00,2,2,-9999,7.4,5.1
2013-11-06 15:30:00,2,2,-9999,7.4,0.5
2013-11-06 16:00:00,2,2,-9999,7.5,0
2013-11-06 16:30:00,2,2,-9999,7.5,0
2013-11-06 17:00:00,1,2,-9999,7.5,0
2013-11-06 17:30:00,1,2,-9999,7.5,0
2013-11-06 18:00:00,1,2,-9999,7.5,0
2013-11-06 18:30:00,1,2,-9999,7.6,0
2013-11-06 19:00:00,1,2,-9999,7.6,0
2013-11-06 19:30:00,1,2,-9999,7.6,0
2013-11-06 20:00:00,0,2,-9999,7.6,0
2013-11-06 20:30:00,1,2,-9999,7.6,0
2013-11-06 21:00:00,1,2,-9999,7.6,0
